1,$\bar{1}$,2,$m$,$2/m$,222,$mm2$,$mmm$,$\bar{4}$,4,$\bar{4}2m$,422,$4/m$,$4mm$,$4/mmm$,3,$\bar{3}$,32,$3m$,$\bar{3}m$,$\bar{6}$,$\bar{6}m2$,6,622,$6/m$,$6mm$,$6/mmm$,23,432,$m\bar{3}$,$\bar{4}3m$,$m\bar{3}m$,$\infty$
 d34466,0,0, d34466,0,0, d34466,0,  d34466,  d34466,0,0,0, d34466,0,                                                          d31144/4 + d31155/4 + d31244/4 - (3*d31255)/4,0,0,                                                          d31144/4 + d31155/4 + d31244/4 - (3*d31255)/4,0,0,0,                                                          d31144/4 + d31155/4 + d31244/4 - (3*d31255)/4,0,0,                                                          d31144/4 + d31155/4 + d31244/4 - (3*d31255)/4,0,0,0,0,0,0,0
 d34555,0, d34555,0,0, d34555,0,0,  d34445, -d34445, d34445, -d34445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, d15666, -d15556,0, d15556,0,0
 d34556,0,0, d34556,0,0,0,0,0,0,0,0,0,0,0,                                                                                  - d31445/4 - d31555/4,0,                                                                                  - d31445/4 - d31555/4,0,0,                                                     - d31445/4 - d31555/4,0,0,0,0,0,0,0,0,0,0,0,0
 d34566,0, d34566,0,0, d34566,0,0,  d34566,0, d34566,0,0,0,0,                                                                                                 d31245,0,                                                                                                 d31245,0,0,0,0,                                                                                                 d31245,                                                                                                 d31245,0,0,0, d14456,0,0, d14456,0,0
 d34666,0,0, d34666,0,0,0,0,0,0,0,0,0,0,0,                                                                    (3*d31125)/4 - d31115/12 + d31146/2,0,                                                                    (3*d31125)/4 - d31115/12 + d31146/2,0,0,                                       (3*d31125)/4 - d31115/12 + d31146/2,0,0,0,0,0,0,0,0,0,0,0,0
 d35555,0,0, d35555,0,0, d35555,0, -d34444,  d34444,0,0,0, d34444,0,                                                                                                 d34444,0,0,                                                                                                 d34444,0,0,0,                                                                                                 d34444,0,0,                                                                                                 d34444,0,0,0,0,0,0,0
 d35556,0, d35556,0,0,0,0,0,0,0,0,0,0,0,0,                                                                            (3*d31444)/4 + (3*d31455)/4,0,0,                                                                            (3*d31444)/4 + (3*d31455)/4,0,                                               (3*d31444)/4 + (3*d31455)/4,                                             (3*d31444)/4 + (3*d31455)/4,0,0,0,0,0,0,0,0,0,0,0
 d35566,0,0, d35566,0,0, d35566,0, -d34466,  d34466,0,0,0, d34466,0,                                                          d31144/4 + d31155/4 - (3*d31244)/4 + d31255/4,0,0,                                                          d31144/4 + d31155/4 - (3*d31244)/4 + d31255/4,0,0,0,                                                          d31144/4 + d31155/4 - (3*d31244)/4 + d31255/4,0,0,                                                          d31144/4 + d31155/4 - (3*d31244)/4 + d31255/4,0,0,0,0,0,0,0
 d35666,0, d35666,0,0,0,0,0,0,0,0,0,0,0,0,                                                                    d31114/12 - (3*d31124)/4 + d31156/2,0,0,                                                                    d31114/12 - (3*d31124)/4 + d31156/2,0,                                       d31114/12 - (3*d31124)/4 + d31156/2,                                     d31114/12 - (3*d31124)/4 + d31156/2,0,0,0,0,0,0,0,0,0,0,0
 d36666,0,0, d36666,0,0, d36666,0,0,  d36666,0,0,0, d36666,0,                                                    d31111/24 - (5*d31112)/12 + (3*d31122)/8 + d31166/2,0,0,                                                    d31111/24 - (5*d31112)/12 + (3*d31122)/8 + d31166/2,0,0,0,                                                    d31111/24 - (5*d31112)/12 + (3*d31122)/8 + d31166/2,0,0,                                                    d31111/24 - (5*d31112)/12 + (3*d31122)/8 + d31166/2,0,0,0,0,0,0,0
