1,$\bar{1}$,2,$m$,$2/m$,222,$mm2$,$mmm$,$\bar{4}$,4,$\bar{4}2m$,422,$4/m$,$4mm$,$4/mmm$,3,$\bar{3}$,32,$3m$,$\bar{3}m$,$\bar{6}$,$\bar{6}m2$,6,622,$6/m$,$6mm$,$6/mmm$,23,432,$m\bar{3}$,$\bar{4}3m$,$m\bar{3}m$,$\infty$
 c12566, c12566, c12566, c12566, c12566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c12666, c12666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13333, c13333, c13333, c13333, c13333, c13333, c13333, c13333,  c13333,  c13333, c13333, c13333,  c13333, c13333, c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333,                                                                c13333, c11112, c11112, c11112, c11112, c11112,                                                           c11112
 c13334, c13334,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                                c13334,                                                                c13334,                                                                c13334,                                                                c13334,                                                                c13334,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13335, c13335, c13335, c13335, c13335,0,0,0,0,0,0,0,0,0,0,                                                                c13335,                                                                c13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13336, c13336,0,0,0,0,0,0,  c13336,  c13336,0,0,  c13336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13344, c13344, c13344, c13344, c13344, c13344, c13344, c13344,  c13344,  c13344, c13344, c13344,  c13344, c13344, c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344,                                                                c13344, c11255, c11255, c11255, c11255, c11255,                                              c11112/6 - c11123/6
 c13345, c13345,0,0,0,0,0,0,  c13345,  c13345,0,0,  c13345,0,0,                                                                c13345,                                                                c13345,0,0,0,                                                                c13345,0,                                                                c13345,0,                                                                c13345,0,0,0,0,0,0,0,0
 c13346, c13346, c13346, c13346, c13346,0,0,0,0,0,0,0,0,0,0,                                             - c11335/2 - (3*c12335)/2,                                             - c11335/2 - (3*c12335)/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13355, c13355, c13355, c13355, c13355, c13355, c13355, c13355,  c13355,  c13355, c13355, c13355,  c13355, c13355, c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355,                                                                c13355, c11266, c11266, c11266, c11266, c11266,                                  c11111/24 + c11112/8 - c11122/6
 c13356, c13356,0,0,0,0,0,0,0,0,0,0,0,0,0,                                               c11334/2 + (3*c12334)/2,                                               c11334/2 + (3*c12334)/2,                                               c11334/2 + (3*c12334)/2,                                               c11334/2 + (3*c12334)/2,                                               c11334/2 + (3*c12334)/2,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13366, c13366, c13366, c13366, c13366, c13366, c13366, c13366,  c13366,  c13366, c13366, c13366,  c13366, c13366, c13366,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4,                                    c11133/4 + c11233/2 - (3*c12233)/4, c11244, c11244, c11244, c11244, c11244,                                              c11122/4 - c11223/4
 c13444, c13444,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                                c13444,                                                                c13444,                                                                c13444,                                                                c13444,                                                                c13444,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13445, c13445, c13445, c13445, c13445,0,0,0,0,0,0,0,0,0,0,                                                                c13445,                                                                c13445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13446, c13446,0,0,0,0,0,0,  c13446,  c13446,0,0,  c13446,0,0,                                               c11345/2 + (3*c12345)/2,                                               c11345/2 + (3*c12345)/2,0,0,0,                                               c11345/2 + (3*c12345)/2,0,                                               c11345/2 + (3*c12345)/2,0,                                               c11345/2 + (3*c12345)/2,0,0,0,0,0,0,0,0
 c13455, c13455,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                                c13455,                                                                c13455,                                                                c13455,                                                                c13455,                                                                c13455,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13456, c13456, c13456, c13456, c13456, c13456, c13456, c13456,  c13456,  c13456, c13456, c13456,  c13456, c13456, c13456,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4,                     c11355/4 - c11344/4 - (3*c12344)/4 + (3*c12355)/4, c12456, c12456, c12456, c12456, c12456,                c11111/96 + c11112/32 - (5*c11122)/48 + c11223/16
 c13466, c13466,0,0,0,0,0,0,0,0,0,0,0,0,0,                                       c11356/2 - c11234/4 - c11134/12,                                       c11356/2 - c11234/4 - c11134/12,                                       c11356/2 - c11234/4 - c11134/12,                                       c11356/2 - c11234/4 - c11134/12,                                       c11356/2 - c11234/4 - c11134/12,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13555, c13555, c13555, c13555, c13555,0,0,0,0,0,0,0,0,0,0,                                                                c13555,                                                                c13555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13556, c13556,0,0,0,0,0,0,  c13556,  c13556,0,0,  c13556,0,0,                                             - c11345/2 - (3*c12345)/2,                                             - c11345/2 - (3*c12345)/2,0,0,0,                                             - c11345/2 - (3*c12345)/2,0,                                             - c11345/2 - (3*c12345)/2,0,                                             - c11345/2 - (3*c12345)/2,0,0,0,0,0,0,0,0
 c13566, c13566, c13566, c13566, c13566,0,0,0,0,0,0,0,0,0,0,                                     - c11135/12 - c11235/4 - c11346/2,                                     - c11135/12 - c11235/4 - c11346/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c13666, c13666,0,0,0,0,0,0,  c13666,  c13666,0,0,  c13666,0,0,                                                             -c11136/3,                                                             -c11136/3,0,0,0,                                                             -c11136/3,0,                                                             -c11136/3,0,                                                             -c11136/3,0,0,0,0,0,0,0,0
 c14444, c14444, c14444, c14444, c14444, c14444, c14444, c14444,  c14444,  c14444, c14444, c14444,  c14444, c14444, c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444,                                                                c14444, c14444, c14444, c14444, c14444, c14444,                               c11112/8 - c11123/2 + (3*c11223)/8
 c14445, c14445,0,0,0,0,0,0,  c14445,  c14445,0,0,  c14445,0,0,                                                                c14445,                                                                c14445,0,0,0,                                                                c14445,0,                                                                c14445,0,                                                                c14445,0,0,0,0,0,0,0,0
 c14446, c14446, c14446, c14446, c14446,0,0,0,0,0,0,0,0,0,0,           - (3*c11445)/8 - (3*c11555)/8 - (9*c12445)/8 - (9*c12555)/8,           - (3*c11445)/8 - (3*c11555)/8 - (9*c12445)/8 - (9*c12555)/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c14455, c14455, c14455, c14455, c14455, c14455, c14455, c14455,  c14455,  c14455, c14455, c14455,  c14455, c14455, c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455,                                                                c14455, c14455, c14455, c14455, c14455, c14455,        c11111/96 - c11112/96 + c11122/48 - c11123/12 + c11223/16
 c14456, c14456,0,0,0,0,0,0,0,0,0,0,0,0,0,                     c11444/8 + c11455/8 + (3*c12444)/8 + (3*c12455)/8,                     c11444/8 + c11455/8 + (3*c12444)/8 + (3*c12455)/8,                     c11444/8 + c11455/8 + (3*c12444)/8 + (3*c12455)/8,                     c11444/8 + c11455/8 + (3*c12444)/8 + (3*c12455)/8,                     c11444/8 + c11455/8 + (3*c12444)/8 + (3*c12455)/8,0,0,0,0,0,0,0,0,0,0,0,0,0
 c14466, c14466, c14466, c14466, c14466, c14466, c14466, c14466,  c14466,  c14466, c14466, c14466,  c14466, c14466, c14466,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4,            c11155/4 - c11244/4 + (3*c11255)/4 - c11456 - (3*c12244)/4, c14466, c14455, c14466, c14455, c14455,        c11111/96 - c11112/96 + c11122/48 - c11123/12 + c11223/16
 c14555, c14555,0,0,0,0,0,0,  c14555,  c14555,0,0,  c14555,0,0,                                                                c14555,                                                                c14555,0,0,0,                                                                c14555,0,                                                                c14555,0,                                                                c14555,0,0,0,0,0,0,0,0
 c14556, c14556, c14556, c14556, c14556,0,0,0,0,0,0,0,0,0,0,                   - c11445/8 - c11555/8 - (3*c12445)/8 - (3*c12555)/8,                   - c11445/8 - c11555/8 - (3*c12445)/8 - (3*c12555)/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c14566, c14566,0,0,0,0,0,0,  c14566,  c14566,0,0,  c14566,0,0,                            c11446/4 - c11245/4 - c11145/12 - c11556/4,                            c11446/4 - c11245/4 - c11145/12 - c11556/4,0,0,0,                            c11446/4 - c11245/4 - c11145/12 - c11556/4,0,                            c11446/4 - c11245/4 - c11145/12 - c11556/4,0,                            c11446/4 - c11245/4 - c11145/12 - c11556/4,0,0,0,0,0,0,0,0
 c14666, c14666, c14666, c14666, c14666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c15555, c15555, c15555, c15555, c15555, c15555, c15555, c15555,  c15555,  c15555, c15555, c15555,  c15555, c15555, c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555,                                                                c15555, c15555, c15555, c15555, c15555, c15555,                             c11111/16 - (3*c11112)/16 + c11122/8
 c15556, c15556,0,0,0,0,0,0,0,0,0,0,0,0,0,             (3*c11444)/8 + (3*c11455)/8 + (9*c12444)/8 + (9*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 + (9*c12444)/8 + (9*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 + (9*c12444)/8 + (9*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 + (9*c12444)/8 + (9*c12455)/8,             (3*c11444)/8 + (3*c11455)/8 + (9*c12444)/8 + (9*c12455)/8,0,0,0,0,0,0,0,0,0,0,0,0,0
 c15566, c15566, c15566, c15566, c15566, c15566, c15566, c15566,  c15566,  c15566, c15566, c15566,  c15566, c15566, c15566,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4,                        c11144/12 + c11155/6 + c11255/2 - (3*c12244)/4, c15566, c15566, c15566, c15566, c15566,                                c11111/48 - c11112/16 + c11122/24
 c15666, c15666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c16666, c16666, c16666, c16666, c16666, c16666, c16666, c16666,  c16666,  c16666, c16666, c16666,  c16666, c16666, c16666,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8,                                  c11111/16 - (3*c11112)/16 + c11122/8, c16666, c15555, c16666, c15555, c15555,                             c11111/16 - (3*c11112)/16 + c11122/8
 c22222, c22222, c22222, c22222, c22222, c22222, c22222, c22222,  c11111,  c11111, c11111, c11111,  c11111, c11111, c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111,                                                                c11111, c11111, c11111, c11111, c11111, c11111,                                                           c11111
 c22223, c22223, c22223, c22223, c22223, c22223, c22223, c22223,  c11113,  c11113, c11113, c11113,  c11113, c11113, c11113,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3,                            (5*c11113)/9 + (4*c11123)/9 + (8*c11366)/3, c11112, c11112, c11112, c11112, c11112,                                                           c11112
 c22224, c22224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22225, c22225, c22225, c22225, c22225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22226, c22226,0,0,0,0,0,0, -c11116, -c11116,0,0, -c11116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22233, c22233, c22233, c22233, c22233, c22233, c22233, c22233,  c11133,  c11133, c11133, c11133,  c11133, c11133, c11133,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233,                                              c11133 + c11233 - c12233, c11122, c11122, c11122, c11122, c11122,                                                           c11122
 c22234, c22234,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                 - c11134/3 - 2*c11356,                                                 - c11134/3 - 2*c11356,                                                 - c11134/3 - 2*c11356,                                                 - c11134/3 - 2*c11356,                                                 - c11134/3 - 2*c11356,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22235, c22235, c22235, c22235, c22235,0,0,0,0,0,0,0,0,0,0,                                                   2*c11346 - c11135/3,                                                   2*c11346 - c11135/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22236, c22236,0,0,0,0,0,0, -c11136, -c11136,0,0, -c11136,0,0,                                                                c11136,                                                                c11136,0,0,0,                                                                c11136,0,                                                                c11136,0,                                                                c11136,0,0,0,0,0,0,0,0
 c22244, c22244, c22244, c22244, c22244, c22244, c22244, c22244,  c11155,  c11155, c11155, c11155,  c11155, c11155, c11155,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244,          (2*c11144)/9 + (7*c11155)/9 + c11255 + (4*c11456)/3 - c12244, c11166, c11155, c11166, c11155, c11155,                                              c11111/8 - c11112/8
 c22245, c22245,0,0,0,0,0,0, -c11145, -c11145,0,0, -c11145,0,0,                                            c11556 - c11446 - c11145/3,                                            c11556 - c11446 - c11145/3,0,0,0,                                            c11556 - c11446 - c11145/3,0,                                            c11556 - c11446 - c11145/3,0,                                            c11556 - c11446 - c11145/3,0,0,0,0,0,0,0,0
 c22246, c22246, c22246, c22246, c22246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22255, c22255, c22255, c22255, c22255, c22255, c22255, c22255,  c11144,  c11144, c11144, c11144,  c11144, c11144, c11144,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244,          (5*c11144)/9 + (4*c11155)/9 + c11255 - (8*c11456)/3 - c12244, c11144, c11144, c11144, c11144, c11144,                                              c11122/2 - c11123/2
 c22256, c22256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22266, c22266, c22266, c22266, c22266, c22266, c22266, c22266,  c11166,  c11166, c11166, c11166,  c11166, c11166, c11166,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8,                                                   c11111/8 - c11112/8, c11155, c11155, c11155, c11155, c11155,                                              c11111/8 - c11112/8
 c22333, c22333, c22333, c22333, c22333, c22333, c22333, c22333,  c11333,  c11333, c11333, c11333,  c11333, c11333, c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333,                                                                c11333, c11133, c11122, c11133, c11122, c11122,                                                           c11122
 c22334, c22334,0,0,0,0,0,0,0,0,0,0,0,0,0,                                                   - c11334 - 2*c12334,                                                   - c11334 - 2*c12334,                                                   - c11334 - 2*c12334,                                                   - c11334 - 2*c12334,                                                   - c11334 - 2*c12334,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22335, c22335, c22335, c22335, c22335,0,0,0,0,0,0,0,0,0,0,                                                   - c11335 - 2*c12335,                                                   - c11335 - 2*c12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22336, c22336,0,0,0,0,0,0, -c11336, -c11336,0,0, -c11336,0,0,                                                                c11336,                                                                c11336,0,0,0,                                                                c11336,0,                                                                c11336,0,                                                                c11336,0,0,0,0,0,0,0,0
 c22344, c22344, c22344, c22344, c22344, c22344, c22344, c22344,  c11355,  c11355, c11355, c11355,  c11355, c11355, c11355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355,                                              c11355 - c12344 + c12355, c11266, c11266, c11266, c11266, c11266,                                  c11111/24 + c11112/8 - c11122/6
 c22345, c22345,0,0,0,0,0,0, -c11345, -c11345,0,0, -c11345,0,0,                                                   - c11345 - 2*c12345,                                                   - c11345 - 2*c12345,0,0,0,                                                   - c11345 - 2*c12345,0,                                                   - c11345 - 2*c12345,0,                                                   - c11345 - 2*c12345,0,0,0,0,0,0,0,0
 c22346, c22346, c22346, c22346, c22346,0,0,0,0,0,0,0,0,0,0,                                             - (4*c11135)/9 - c11346/3,                                             - (4*c11135)/9 - c11346/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22355, c22355, c22355, c22355, c22355, c22355, c22355, c22355,  c11344,  c11344, c11344, c11344,  c11344, c11344, c11344,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355,                                              c11344 + c12344 - c12355, c11244, c11244, c11244, c11244, c11244,                                              c11122/4 - c11223/4
 c22356, c22356,0,0,0,0,0,0,0,0,0,0,0,0,0,                                               (4*c11134)/9 - c11356/3,                                               (4*c11134)/9 - c11356/3,                                               (4*c11134)/9 - c11356/3,                                               (4*c11134)/9 - c11356/3,                                               (4*c11134)/9 - c11356/3,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22366, c22366, c22366, c22366, c22366, c22366, c22366, c22366,  c11366,  c11366, c11366, c11366,  c11366, c11366, c11366,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3,                                (2*c11113)/9 - (2*c11123)/9 - c11366/3, c11255, c11255, c11255, c11255, c11255,                                              c11112/6 - c11123/6
 c22444, c22444,0,0,0,0,0,0,0,0,0,0,0,0,0,               - c11444/2 - (3*c11455)/2 - (3*c12444)/2 - (3*c12455)/2,               - c11444/2 - (3*c11455)/2 - (3*c12444)/2 - (3*c12455)/2,               - c11444/2 - (3*c11455)/2 - (3*c12444)/2 - (3*c12455)/2,               - c11444/2 - (3*c11455)/2 - (3*c12444)/2 - (3*c12455)/2,               - c11444/2 - (3*c11455)/2 - (3*c12444)/2 - (3*c12455)/2,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22445, c22445, c22445, c22445, c22445,0,0,0,0,0,0,0,0,0,0,                             c11445/2 - c11555/2 - c12445/2 - c12555/2,                             c11445/2 - c11555/2 - c12445/2 - c12555/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 c22446, c22446,0,0,0,0,0,0, -c11556, -c11556,0,0, -c11556,0,0,                                (4*c11145)/9 + c11446/3 + (2*c11556)/3,                                (4*c11145)/9 + c11446/3 + (2*c11556)/3,0,0,0,                                (4*c11145)/9 + c11446/3 + (2*c11556)/3,0,                                (4*c11145)/9 + c11446/3 + (2*c11556)/3,0,                                (4*c11145)/9 + c11446/3 + (2*c11556)/3,0,0,0,0,0,0,0,0
 c22455, c22455,0,0,0,0,0,0,0,0,0,0,0,0,0,                             c11455/2 - c11444/2 - c12444/2 - c12455/2,                             c11455/2 - c11444/2 - c12444/2 - c12455/2,                             c11455/2 - c11444/2 - c12444/2 - c12455/2,                             c11455/2 - c11444/2 - c12444/2 - c12455/2,                             c11455/2 - c11444/2 - c12444/2 - c12455/2,0,0,0,0,0,0,0,0,0,0,0,0,0
